work_id,work_category,state,constituency,mp_name,ida,work_description,recommended_date,recommended_amount,sanctioned_date,sanctioned_amount,work_status,lifecycle_stage,completion_date,amount_disbursed,image_available,sanction_delay_days,implementation_duration_days,days_since_sanction_as_of_2026_08_27,total_project_duration_days_as_of_2026_08_27,amount_difference_sanctioned_minus_recommended,sanction_ratio,disbursement_ratio,completion_record_match,status_vs_completion_record_conflict,state_consistent_rec_san,ida_consistent_rec_san,category_consistent_rec_san,description_consistent_rec_san,mp_consistent_rec_san,state_consistent_with_completed,ida_consistent_with_completed,category_consistent_with_completed,description_consistent_with_completed,mp_consistent_with_completed,date_consistency_issue,financial_consistency_issue,potential_amount_anomaly,consistency_issue_count,data_completeness_score
WS/MP334/2024-2025/139920-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),installation of solar street light near mansa mandir harijan tola in utasara,2024-09-09,22000,2024-10-07,22000,Sanction,Sanctioned - Not Completed,,,,28,,689.0,717.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/139921-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),installation of solar street light near kali mandir nichetola utasara,2024-09-09,22000,2024-10-07,22000,Sanction,Sanctioned - Not Completed,,,,28,,689.0,717.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/139922-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),installation of solar street light near banga dumarkanari durga mandap in utasara,2024-09-09,22000,2024-10-07,22000,Sanction,Sanctioned - Not Completed,,,,28,,689.0,717.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/139923-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),installation of solar street light near shiv mandir kamaar tola in banga of utasara.,2024-09-09,22000,2024-10-07,22000,Sanction,Sanctioned - Not Completed,,,,28,,689.0,717.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/139924-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),installation of solar street light near shiv mandir ambadih in utasara,2024-09-09,22000,2024-10-07,22000,Sanction,Sanctioned - Not Completed,,,,28,,689.0,717.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/139925-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),installation of solar street light near thakurtola mansa mandir in ambadih in utasara,2024-09-09,22000,2024-10-07,22000,Sanction,Sanctioned - Not Completed,,,,28,,689.0,717.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/139926-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),installation of solar street light near shiv mandir barso groha in utasara,2024-09-09,22000,2024-10-07,22000,Sanction,Sanctioned - Not Completed,,,,28,,689.0,717.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/139928-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),installation of solar street light near rajak tola mansa mandir,2024-09-09,22000,2024-10-07,22000,Sanction,Sanctioned - Not Completed,,,,28,,689.0,717.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/139929-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),installation of solar street light near gurujwa durga mandir in petarbar,2024-09-09,22000,2024-10-07,22000,Sanction,Sanctioned - Not Completed,,,,28,,689.0,717.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/139930-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),installation of solar street light near gurujwa banjrang bali mandir in petarbar,2024-09-09,22000,2024-10-07,22000,Sanction,Sanctioned - Not Completed,,,,28,,689.0,717.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/139931-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),installation of solar street light near kali mandir khatri tola,2024-09-09,22000,2024-10-07,22000,Sanction,Sanctioned - Not Completed,,,,28,,689.0,717.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/139932-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),installation of solar street light near hari mandir khatri tola in petarbar,2024-09-09,22000,2024-10-07,22000,Sanction,Sanctioned - Not Completed,,,,28,,689.0,717.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/139933-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),installation of solar street light near durga mandir khatri tola in petarbar,2024-09-09,22000,2024-10-07,22000,Sanction,Sanctioned - Not Completed,,,,28,,689.0,717.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/139934-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),installation of solar street light near durga mandir in khatri tola (niche) in petarbar,2024-09-09,22000,2024-10-07,22000,Sanction,Sanctioned - Not Completed,,,,28,,689.0,717.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/139935-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),installation of solar street light near gram devi mandir in khatri tola in petarbar,2024-09-09,22000,2024-10-07,22000,Sanction,Sanctioned - Not Completed,,,,28,,689.0,717.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/139936-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),installation of solar street light near mansa mandir rajwar tola in petarbar,2024-09-09,22000,2024-10-07,22000,Sanction,Sanctioned - Not Completed,,,,28,,689.0,717.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/139937-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),installation of solar street light near mansa mandir mukhiya tola in petarbar.,2024-09-09,22000,2024-10-07,22000,Sanction,Sanctioned - Not Completed,,,,28,,689.0,717.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/139938-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),installation of solar street light near durga mandir math tola in petarbar.,2024-09-09,22000,2024-10-07,22000,Sanction,Sanctioned - Not Completed,,,,28,,689.0,717.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140259-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near purana hanuman mandir mahavir sthan in mongo rangamati.,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140260-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near shiv mandir dihwa in mungo rangamati.,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140261-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near hanuman mandir harijan tola in mungo rangamati.,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140262-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near durga mandir dumuhan in mungo rangamati.,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140263-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near hanuman mandir paartand in mungo rangamati.,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140264-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near shiv mandir gamhariyatand.,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140265-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near bhuneshwar mahto house karma akhada purnadih in mungo rangamati.,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140266-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near hanuman mandir purnadih in mungo rangamati.,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140267-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near shiv mandir kothi in mungo rangamati,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140268-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near nakul thakur house in kashiyatand in mungo rangamati.,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140275-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near bajranga bali mandir rohaniyatand in penk,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140276-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near mishrilal mahto house rohaniyatand in penk,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140277-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near penk mod in penk,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140278-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near bhathiyatand karam akhada in penk.,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140279-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near budhibagi shiv mandir in penk.,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140280-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near suraj turi house turi tola in penk,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140281-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near mela tand in penk.,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140282-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near shiv mandir kadrukhutta in penk.,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140283-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near ramchandra mahto house kadrukhutta in penk.,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140284-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near suraj mahto house rohaniatand in penk.,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140285-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near shiv mandir jamtiyahir taalab in penk,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140286-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near pyaari mahto house in penk.,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140287-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near banaso mandir in penk.,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140288-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light near dhawaiya mod in penk.,2024-09-13,22000,2024-10-05,22000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140474-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light in these places of nawadih panchayat: 1)Near bajrang bali mandir kumhar toli near baradih main road. 2.Near Ex- mukhiya sewa ram mahto house. 3.Near baradih barmasiya niche hari mandir koshore mahto house. 4.Near Suresh thakur house karma akhada 5. Near behradih hari mahto house karma akhada 6.near bajrangbali mandir bodro 7.near bodro shiv mandir 8. Near bajrang bali mandir tilaiya tand. 9.Near mansa mandir harijan tola. 10.Near tilaiyatand vinod mahto house,2024-09-13,220000,2024-10-05,220000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140475-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar lights inn these places of nawadih panchayat: 1)Near Budgaadda hanuman mandir 2)Near budgaadda Java Akhra 3)Near Hanuman mandir koriyabeda 4)near kachho pragya kendra 5)Near haribol chabutra gowardih 6)near hanuman mandir gowardih 7)Near paartand pahadi mandir 8)Near budgaadda timal bhavan 9)Near kanimahuwa mandir 10)Near koriyabeda pahadi kapsa dharm sthan,2024-09-13,220000,2024-10-05,220000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140478-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light in kanjkiro panchayat: 1)Near Kanjkiro Mod 2)Near pilpilo Basti 3)Near Teharwa shri Mod 4)Near Hanuman Mandir Khairhagadha 5)Near karamchandra mahto house 6)Near nirmal mahto house bagitola 7)Near bargad ped mod 8)Near jayram mahto house kanjkiro 9)Near teklal mahto house  10)Near bhim mahto house,2024-09-13,220000,2024-10-05,220000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140479-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light in barai panchayat: 1)Near durga mandap chabutra 2)Near sukhdev saw house kendaiya mod 3)Near ganpati puja sthan chandni market 4)Near Grahwa baba puja sthan 5)Near samudayik bhavan judamada turi tola mod 6)Near bankatwa mandir 7)Near gardih school 8)Near panghatwa dharm sthan mahdhaniya 9)Near durga mandap harladih 10)Near nageshwar singh house judamana,2024-09-13,220000,2024-10-05,220000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140480-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light in palamu panchayat: 1)Near shukrawar bazaar hanuman mandir 2)Near hanuman mandir badki kudi 3)Near shiv mandir badki kudi 4)Near rakhwa mod 5)Near palamu shiv mandir 6)Near rasbedwa jagarnath mahto house 7)Near pandra house upartola 8)Near jamun ped rohaniyabeda 9)Near teklal mahto house charak paniya 10)Near kodadih kali manda,2024-09-13,220000,2024-10-05,220000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140481-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light in narainpur panchayat: 1) Near simritand devchand mahto house 2)near kocchakhori akhra 3)near hari mandir 4)near kutchary chowk 5)Near parsuram mahto house  harijan tola  6)Near hari mandir lahiya 7)Near basudev singh house singh tola 8)Near dasrath mahto house in akhra boratand 9)Near anil ravidas house 10)near fulchand mahto house,2024-09-13,220000,2024-10-05,220000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140482-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light in goniatu panchayat: 1)Near falu mahto house dihwa 2)Near bargad ped teli tola 3)Near jitendra mahto house chitahiya 4)Near hanuman mandir upartola 5)Near kapil turi mansa mandap turidih 6)Near imli ped tetariya tola 7)near raju mahto house parsabeda 8)Near hanuman mandir turidih 9)near durga mandap goniatu 10)Near hanuman mandir dihwa,2024-09-13,220000,2024-10-05,220000,Sanction,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140484-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light in chirudih panchayat: 1)mansa mandir turi tola 2)shiv mandir kocchakulhi 3)Near mundratand kori tola 4)near bandhtand karma akhada 5)near shiv mandir lembodih 6)near turi tola lembodih 7)Near mangardaha harijan tola 8)Near mangardaha adiwasi tola 9)near premchand mahto house fulwaridahi 10)near hanuman mandir 11)near bajrangi chowk 12)near prabhu mahto house chowk bandh side 13)Near ambedkar chowk chirudih 14)near sukhlal mahto house karma akhada,2024-09-13,308000,2024-10-05,308000,Vendor Identification,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140486-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light in sonpura panchayat: 1)Near prachin durga mandir 2)Near shiv mandir purnadih 3)Near kali mandir pirwatand 4)Near kali mandir chowk khunta 5)Near bajrangbali mandir pirwatand 6)near panchayat bhawan sonpura 7)near bich tola pipradih 8)near sili sadam bich chowk 9)near lahar jara chowk 10)near bandh ghutu bich chowk 11)near hari bola mandir purnadih 12)near maday naya sonpura,2024-09-13,264000,2024-10-05,264000,Vendor Identification,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140487-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light in ponda panchayat: 1)Near mahavir mandir bhochro 2)near mantu rajwar house bhochro 3)near hari mandir bhochro 4)near dhadhkiya mod malaith mukherjee house 5)near bajrang bali mandir dhadhkiya 6)near bajrang bali mandir kochagodha 7)Near kali mandir thakurtola ponda 8)Near jehratand karma puja akhra ponda 9)Near kali mandir birgoda tola ponda 10)near main road chowk,2024-09-13,220000,2024-10-05,220000,Vendor Identification,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140554-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light in ponda panchayat: 1)near sadanand manjhi house let tand 2)Near durga mandir 3)Near hanuman mandir karmali tola dhadhkiya 4)Near durga mandir dhadhkiya 5)Near mansa mandir munda tola dhadhkiya 6)Near kali mandir kamlapur 7)Near hari mandir kamlapur 8)Near bajrangbali mandir sirkitand kamlapur 9)near shiv mandir kamlapur 10)near mahavir mandir barwakocha 11)near bajrang bali mandir banshajas kamlapur 12)near birmundu mod 13)near durga hembrom house birmundu,2024-09-13,286000,2024-10-05,286000,Vendor Identification,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP334/2024-2025/140555-Streetlights,Normal/Others,Jharkhand,GIRIDIH,Shri Chandra Prakash Choudhary,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Installation of solar street light in hisim panchayat: 1)Near shiv mandir trionala 2)Near utkramit prathmik vidyalay masridih 3)Near bajrangbali mandir dumarkudar 4)Near rama hotel khudibeda 5)Near binod bihari chowk khudibeda 6)Near school mod kedla 7)Near shankar prasad tudu house paikadegain kedlatola 8)Near lakhindra kisku house hadsali in kedla tola 9)Near durga mandir khudibeda 10)near panchayat bhawan hisim,2024-09-13,220000,2024-10-05,220000,Vendor Identification,Sanctioned - Not Completed,,,,22,,691.0,713.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
